open_ts,symbol,open,high,low,close,delta,total_vol
2026-05-03T20:49:10+00:00,NQU1.CME@RITHMIC,15428.00,15428.25,15427.75,15427.75,-14,36
2026-05-03T20:49:15+00:00,NQU1.CME@RITHMIC,15428.00,15428.75,15427.75,15428.75,-16,58
2026-05-03T20:49:20+00:00,NQU1.CME@RITHMIC,15428.75,15429.00,15428.25,15428.50,13,53
2026-05-03T20:49:25+00:00,NQU1.CME@RITHMIC,15428.75,15428.75,15428.00,15428.00,-10,76
2026-05-03T20:49:30+00:00,NQU1.CME@RITHMIC,15422.25,15428.00,15422.25,15427.75,4,50
2026-05-03T20:49:35+00:00,NQU1.CME@RITHMIC,15436.75,15436.75,15427.50,15427.50,10,66
2026-05-03T20:49:40+00:00,NQU1.CME@RITHMIC,15427.50,15427.75,15427.00,15427.00,15,67
2026-05-03T20:49:45+00:00,NQU1.CME@RITHMIC,15427.00,15427.00,15426.50,15426.75,-1,55
2026-05-03T20:49:50+00:00,NQU1.CME@RITHMIC,15426.75,15427.00,15426.50,15426.75,-3,53
2026-05-03T20:49:55+00:00,NQU1.CME@RITHMIC,15426.75,15427.00,15426.75,15427.00,-13,33
2026-05-03T20:50:00+00:00,NQU1.CME@RITHMIC,15427.00,15427.00,15427.00,15427.00,2,16
2026-05-03T20:50:05+00:00,NQU1.CME@RITHMIC,15426.75,15427.00,15426.50,15426.75,2,34
2026-05-03T20:50:10+00:00,NQU1.CME@RITHMIC,15426.75,15427.25,15426.75,15426.75,-5,61
2026-05-03T20:50:15+00:00,NQU1.CME@RITHMIC,15427.00,15427.25,15426.75,15426.75,-12,28
2026-05-03T20:50:20+00:00,NQU1.CME@RITHMIC,15426.50,15427.25,15426.50,15426.50,17,43
2026-05-03T20:50:25+00:00,NQU1.CME@RITHMIC,15432.50,15432.50,15426.50,15426.75,3,85
2026-05-03T20:50:30+00:00,NQU1.CME@RITHMIC,15426.75,15427.00,15426.50,15426.50,7,19
2026-05-03T20:50:35+00:00,NQU1.CME@RITHMIC,15426.75,15427.25,15426.75,15427.25,-19,33
2026-05-03T20:50:40+00:00,NQU1.CME@RITHMIC,15427.00,15427.25,15426.75,15427.00,9,65
2026-05-03T20:50:45+00:00,NQU1.CME@RITHMIC,15427.00,15427.00,15426.75,15427.00,15,73
2026-05-03T20:50:50+00:00,NQU1.CME@RITHMIC,15400.50,15427.00,15400.50,15426.25,11,75
2026-05-03T20:50:55+00:00,NQU1.CME@RITHMIC,15426.50,15426.50,15425.50,15425.75,13,57
2026-05-03T20:51:00+00:00,NQU1.CME@RITHMIC,15425.75,15425.75,15425.75,15425.75,-5,51
2026-05-03T20:51:05+00:00,NQU1.CME@RITHMIC,15425.50,15426.25,15425.50,15425.75,-12,30
2026-05-03T20:51:10+00:00,NQU1.CME@RITHMIC,15426.00,15426.00,15425.75,15425.75,0,10
2026-05-03T20:51:15+00:00,NQU1.CME@RITHMIC,15427.25,15427.25,15426.00,15426.25,3,31
2026-05-03T20:51:20+00:00,NQU1.CME@RITHMIC,15400.00,15426.50,15400.00,15426.50,-7,31
2026-05-03T20:51:25+00:00,NQU1.CME@RITHMIC,15434.50,15434.50,15426.25,15426.75,-12,28
2026-05-03T20:51:30+00:00,NQU1.CME@RITHMIC,15426.50,15427.00,15426.50,15427.00,-4,40
2026-05-03T20:51:35+00:00,NQU1.CME@RITHMIC,15424.25,15427.25,15424.25,15427.25,-10,32
2026-05-03T20:51:40+00:00,NQU1.CME@RITHMIC,15427.25,15428.00,15427.25,15428.00,-8,74
2026-05-03T20:51:45+00:00,NQU1.CME@RITHMIC,15427.75,15428.25,15427.75,15427.75,6,50
